subject	../../../mgi_import_qc/11_11_2021/go_cam_mgi_file1.gpad	../../../mgi_import_qc/11_11_2021/noctua_merged_file2.gpad
MGI:3041255	3	0
MGI:3041259	3	0
MGI:3043001	3	0
MGI:3043219	3	0
MGI:3043522	1	0
MGI:3044668	20	17
MGI:3044900	3	0
MGI:3044955	8	6
MGI:3045237	3	0
MGI:3045238	3	0
MGI:3045239	3	0
MGI:3045241	3	0
MGI:3045242	3	0
MGI:3045243	3	0
MGI:3045244	3	0
MGI:3045245	3	0
MGI:3045247	2	0
MGI:3045248	3	0
MGI:3045249	3	0
MGI:3045250	3	0
MGI:3045254	2	0
MGI:3045255	3	0
MGI:3045259	3	0
MGI:3045260	3	0
MGI:3045262	3	0
MGI:3045263	3	0
MGI:3045265	3	0
MGI:3045270	3	0
MGI:3045271	3	0
MGI:3045272	3	0
MGI:3045273	3	0
MGI:3045274	3	0
MGI:3045275	3	0
MGI:3045278	3	0
MGI:3045279	3	0
MGI:3045280	3	0
MGI:3045281	3	0
MGI:3045282	3	0
MGI:3045283	3	0
MGI:3045284	3	0
MGI:3045285	3	0
MGI:3045286	3	0
MGI:3045287	3	0
MGI:3045288	3	0
MGI:3045289	3	0
MGI:3045290	3	0
MGI:3045292	3	0
MGI:3045294	3	0
MGI:3045295	2	0
MGI:3045296	1	0
MGI:3045298	2	0
MGI:3045299	1	0
MGI:3045303	2	1
MGI:3045307	3	0
MGI:3045309	3	0
MGI:3045310	3	0
MGI:3045311	2	0
MGI:3045312	3	0
MGI:3045314	3	0
MGI:3045317	2	0
MGI:3045319	2	0
MGI:3045324	3	0
MGI:3045333	3	0
MGI:3045336	3	0
MGI:3045338	3	0
MGI:3045339	1	0
MGI:3045344	2	1
MGI:3045346	3	0
MGI:3045347	1	0
MGI:3045352	1	0
MGI:3045354	3	0
MGI:3045356	3	0
MGI:3045357	3	0
MGI:3045359	2	0
MGI:3045361	3	0
MGI:3045363	3	0
MGI:3045364	3	0
MGI:3045365	3	0
MGI:3045367	2	0
MGI:3045368	3	2
MGI:3045369	3	0
MGI:3045370	3	0
MGI:3045372	3	0
MGI:3045373	2	1
MGI:3045374	3	0
MGI:3045376	3	0
MGI:3045377	3	0
MGI:3045378	3	0
MGI:3045379	3	0
MGI:3045380	3	0
MGI:3045381	3	0
MGI:3045382	3	0
MGI:3045383	3	0
MGI:3045384	3	0
MGI:3045385	3	0
MGI:3045387	3	0
MGI:3045388	3	0
MGI:3045389	3	0
MGI:3045390	3	0
MGI:3045391	3	0
MGI:3045392	3	0
MGI:3045495	2	0
MGI:3045694	1	0
MGI:3045722	3	1
MGI:3045960	1	0
MGI:3045962	3	0
MGI:3046461	3	0
MGI:3047103	1	0
MGI:3051572	2	0
MGI:3051596	1	0
MGI:3053211	3	0
MGI:3055870	3	0
MGI:3056570	3	0
MGI:3056600	2	0
MGI:3056996	1	0
MGI:3057273	2	1
MGI:3505590	3	0
MGI:3505701	4	2
MGI:3505704	3	0
MGI:3505706	3	0
MGI:3510328	3	0
MGI:3510776	3	0
MGI:3510989	3	0
MGI:3510999	1	0
MGI:3512682	3	0
MGI:3525016	4	0
MGI:3525069	3	0
MGI:3525074	3	0
MGI:3525105	3	0
MGI:3525148	1	0
MGI:3525150	3	0
MGI:3526567	3	0
MGI:3526711	1	0
MGI:3528150	3	0
MGI:3528153	3	0
MGI:3528156	3	0
MGI:3528178	3	0
MGI:3528181	3	0
MGI:3528182	3	0
MGI:3528211	3	0
MGI:3528583	2	0
MGI:3528588	1	0
MGI:3528592	1	0
MGI:3528610	3	0
MGI:3528901	3	0
MGI:3528958	3	0
MGI:3574098	1	0
MGI:3574099	1	0
MGI:3574108	1	0
MGI:3574109	1	0
MGI:3574836	3	0
MGI:3575430	1	0
MGI:3576210	3	0
MGI:3576497	12	10
MGI:3576504	3	0
MGI:3576664	1	0
MGI:3577024	6	5
MGI:3577767	7	6
MGI:3579898	7	6
MGI:3580487	3	2
MGI:3582959	5	3
MGI:3583292	3	0
MGI:3583301	3	0
MGI:3583306	3	0
MGI:3583895	3	0
MGI:3583897	3	0
MGI:3583899	3	1
MGI:3583948	3	0
MGI:3583949	3	0
MGI:3583957	7	6
MGI:3583959	1	0
MGI:3583960	3	0
MGI:3583961	3	0
MGI:3584011	3	0
MGI:3584036	3	0
MGI:3584039	2	0
MGI:3584041	3	0
MGI:3584270	3	0
MGI:3584273	3	0
MGI:3584360	3	0
MGI:3584372	3	0
MGI:3584452	3	0
MGI:3584453	2	0
MGI:3584508	3	2
MGI:3584518	3	0
MGI:3584519	1	0
MGI:3584520	3	0
MGI:3584523	3	0
MGI:3586330	3	1
MGI:3586838	3	0
MGI:3587808	3	0
MGI:3588184	2	0
MGI:3588185	3	0
MGI:3588186	3	0
MGI:3588188	3	0
MGI:3588196	1	0
MGI:3588199	2	0
MGI:3588201	3	0
MGI:3588202	2	0
MGI:3588207	4	2
MGI:3588208	1	0
MGI:3588210	3	0
MGI:3588212	3	0
MGI:3588213	1	0
MGI:3588219	3	0
MGI:3588221	3	0
MGI:3588222	3	0
MGI:3588223	3	0
MGI:3588224	3	0
MGI:3588225	3	0
MGI:3588226	3	0
MGI:3588227	3	0
MGI:3588228	3	0
MGI:3588229	3	0
MGI:3588230	3	0
MGI:3588231	3	0
MGI:3588232	1	0
MGI:3588233	3	0
MGI:3588234	3	0
MGI:3588235	3	0
MGI:3588236	3	0
MGI:3588238	1	0
MGI:3588239	3	0
MGI:3588240	3	0
MGI:3588241	3	0
MGI:3588242	3	0
MGI:3588243	3	0
MGI:3588244	3	0
MGI:3588245	3	0
MGI:3588246	3	0
MGI:3588249	3	0
MGI:3588250	3	0
MGI:3588251	3	0
MGI:3588253	3	0
MGI:3588254	3	0
MGI:3588255	3	0
MGI:3588257	3	0
MGI:3588258	3	0
MGI:3588260	3	0
MGI:3588261	3	0
MGI:3588263	3	0
MGI:3588266	3	0
MGI:3588273	3	0
MGI:3588274	3	0
MGI:3588275	3	0
MGI:3588276	3	0
MGI:3588277	3	0
MGI:3588278	3	0
MGI:3588279	3	0
MGI:3588281	3	0
MGI:3588282	3	0
MGI:3588283	3	0
MGI:3588284	3	0
MGI:3588286	3	0
MGI:3588287	3	0
MGI:3588288	3	0
MGI:3588290	6	5
MGI:3588585	3	0
MGI:3590515	3	0
MGI:3590517	3	0
MGI:3590554	3	0
MGI:3590645	3	0
MGI:3590669	3	0
MGI:3603170	3	0
MGI:3603178	3	0
MGI:3603204	7	5
MGI:3603340	3	0
MGI:3603401	3	0
MGI:3603403	3	0
MGI:3603454	3	0
MGI:3603459	3	0
MGI:3603513	3	0
MGI:3603579	3	0
MGI:3603586	3	0
MGI:3603750	3	0
MGI:3603753	3	0
MGI:3603813	3	0
MGI:3603817	3	0
MGI:3603826	3	0
MGI:3603827	3	0
MGI:3603828	3	0
MGI:3604103	3	0
MGI:3604110	3	0
MGI:3604190	3	0
MGI:3604191	3	0
MGI:3604301	3	0
MGI:3604353	3	0
MGI:3604449	3	0
MGI:3604957	3	0
MGI:3605036	3	0
MGI:3605039	3	0
MGI:3605040	2	1
MGI:3605071	3	0
MGI:3605234	3	0
MGI:3605543	3	0
MGI:3605623	3	0
MGI:3605626	3	0
MGI:3605632	3	0
MGI:3605633	3	0
MGI:3605773	2	0
MGI:3605803	3	0
MGI:3605804	3	0
MGI:3606001	1	0
MGI:3606051	3	0
MGI:3606068	1	0
MGI:3606076	1	0
MGI:3606143	2	0
MGI:3606159	3	0
MGI:3606161	3	0
MGI:3606162	3	0
MGI:3606212	2	0
MGI:3606488	3	0
MGI:3606565	1	0
MGI:3606573	3	0
MGI:3606576	1	0
MGI:3606579	3	0
MGI:3607706	2	0
MGI:3607710	1	0
MGI:3607715	2	0
MGI:3607716	1	0
MGI:3607717	2	0
MGI:3607777	1	0
MGI:3607779	3	0
MGI:3607787	2	0
MGI:3607791	1	0
MGI:3608324	1	0
MGI:3608327	3	0
MGI:3608328	3	0
MGI:3608341	3	2
MGI:3608660	3	0
MGI:3609243	2	1
MGI:3609246	2	0
MGI:3609248	3	0
MGI:3609643	3	0
MGI:3609648	3	0
MGI:3609650	3	0
MGI:3609653	1	0
MGI:3611235	3	0
MGI:3611451	2	0
MGI:3612068	3	0
MGI:3612188	3	0
MGI:3612240	3	0
MGI:3612340	1	0
MGI:3612342	3	0
MGI:3612454	3	0
MGI:3612486	3	0
MGI:3612676	1	0
MGI:3612701	1	0
MGI:3612703	3	0
MGI:3612704	3	0
MGI:3612790	3	0
MGI:3612791	1	0
MGI:3612860	1	0
MGI:3613655	3	0
MGI:3613669	1	0
MGI:3614944	3	0
MGI:3615324	3	0
MGI:3615329	3	0
MGI:3615331	1	0
MGI:3615333	2	0
MGI:3616080	3	0
MGI:3616082	3	0
MGI:3616084	3	0
MGI:3616441	3	1
MGI:3616459	3	0
MGI:3616461	3	0
MGI:3617487	3	0
MGI:3617843	1	0
MGI:3617846	2	0
MGI:3617848	2	0
MGI:3617853	3	0
MGI:3618288	1	0
MGI:3618292	3	0
MGI:3618859	3	0
MGI:3618860	3	0
MGI:3618861	3	0
MGI:3619324	15	14
MGI:3619425	6	4
MGI:3620246	3	0
MGI:3620621	1	0
MGI:3622079	3	0
MGI:3629687	3	0
MGI:3629692	3	0
MGI:3629694	3	0
MGI:3629696	3	0
MGI:3629706	3	0
MGI:3629711	3	0
MGI:3629718	3	0
MGI:3629719	3	0
MGI:3629721	3	0
MGI:3629723	3	0
MGI:3629726	3	0
MGI:3629729	3	0
MGI:3629755	3	0
MGI:3629765	3	0
MGI:3629769	3	0
MGI:3629776	3	0
MGI:3629968	1	0
MGI:3630173	3	0
MGI:3630308	2	0
MGI:3639048	3	0
MGI:3639327	3	0
MGI:3639863	3	0
MGI:3641617	3	0
MGI:3641618	3	0
MGI:3641619	3	0
MGI:3641621	3	0
MGI:3641622	3	0
MGI:3641623	3	0
MGI:3641624	3	0
MGI:3641625	3	0
MGI:3641626	3	0
MGI:3641628	3	0
MGI:3641629	3	0
MGI:3641631	3	0
MGI:3641636	3	0
MGI:3641639	3	0
MGI:3641643	3	0
MGI:3641647	3	0
MGI:3641650	3	0
MGI:3641651	3	0
MGI:3641652	3	0
MGI:3641654	3	0
MGI:3641656	3	0
MGI:3641657	3	0
MGI:3641658	3	0
MGI:3641661	3	0
MGI:3641664	3	0
MGI:3641670	3	0
MGI:3641671	3	0
MGI:3641673	3	0
MGI:3641675	3	0
MGI:3641676	3	0
MGI:3641677	3	0
MGI:3641679	3	0
MGI:3641687	3	0
MGI:3641688	3	0
MGI:3641689	3	0
MGI:3641690	3	0
MGI:3641696	3	0
MGI:3641697	3	0
MGI:3641700	3	0
MGI:3641707	3	0
MGI:3641708	3	0
MGI:3641709	3	0
MGI:3641710	3	0
MGI:3641713	3	0
MGI:3641714	3	0
MGI:3641716	3	0
MGI:3641719	3	0
MGI:3641721	3	0
MGI:3641723	3	0
MGI:3641725	3	0
MGI:3641726	3	0
MGI:3641728	3	0
MGI:3641729	3	0
MGI:3641730	3	0
MGI:3641731	3	0
MGI:3641732	3	0
MGI:3641733	3	0
MGI:3641737	3	0
MGI:3641738	3	0
MGI:3641739	3	0
MGI:3641740	3	0
MGI:3641741	3	0
MGI:3641747	3	0
MGI:3641751	3	0
MGI:3641752	3	0
MGI:3641753	3	0
MGI:3641754	3	0
MGI:3641755	3	0
MGI:3641765	3	0
MGI:3641772	3	0
MGI:3641773	3	0
MGI:3641777	3	0
MGI:3641781	3	0
MGI:3641783	3	0
MGI:3641784	3	0
MGI:3641792	3	0
MGI:3641793	3	0
MGI:3641796	3	0
MGI:3641797	3	0
MGI:3641798	3	0
MGI:3641800	3	0
MGI:3641801	3	0
MGI:3641803	3	0
MGI:3641805	3	0
MGI:3641806	3	0
MGI:3641809	3	0
MGI:3641810	3	0
MGI:3641812	3	0
MGI:3641819	3	0
MGI:3641821	3	0
MGI:3641823	3	0
MGI:3641824	3	0
MGI:3641826	3	0
MGI:3641827	3	0
MGI:3641830	3	0
MGI:3641831	3	0
MGI:3641832	3	0
MGI:3641833	3	0
MGI:3641836	3	0
MGI:3641844	3	0
MGI:3641845	3	0
MGI:3641846	3	0
MGI:3641850	3	0
MGI:3641851	3	0
MGI:3641852	3	0
MGI:3641854	3	0
MGI:3641855	2	0
MGI:3641856	3	0
MGI:3641860	3	0
MGI:3641861	3	0
MGI:3641866	3	0
MGI:3641867	3	0
MGI:3641871	3	0
MGI:3641872	3	0
MGI:3641874	3	0
MGI:3641875	3	0
MGI:3641876	3	0
MGI:3641888	3	0
MGI:3641890	3	0
MGI:3641896	3	0
MGI:3641897	3	0
MGI:3641898	3	0
MGI:3641900	3	0
MGI:3641901	3	0
MGI:3641910	3	0
MGI:3641912	3	0
MGI:3641915	3	0
MGI:3641917	3	0
MGI:3641918	3	0
MGI:3641919	3	0
MGI:3641921	3	0
MGI:3641924	3	0
MGI:3641931	3	0
MGI:3641937	3	0
MGI:3641938	3	0
MGI:3641941	3	0
MGI:3641943	3	0
MGI:3641947	3	0
MGI:3641948	3	0
MGI:3641949	3	1
MGI:3641951	3	0
MGI:3641952	3	0
MGI:3641953	3	0
MGI:3641955	3	0
MGI:3641960	3	0
MGI:3641963	3	0
MGI:3641965	3	0
MGI:3641967	3	0
MGI:3641968	3	0
MGI:3641969	3	0
MGI:3641975	3	0
MGI:3641976	3	0
MGI:3641978	3	0
MGI:3641979	3	0
MGI:3641983	3	0
MGI:3641986	3	0
MGI:3641988	3	0
MGI:3641990	3	0
MGI:3641991	3	0
MGI:3641992	3	0
MGI:3641993	3	0
MGI:3641994	3	0
MGI:3641995	3	0
MGI:3641996	3	0
MGI:3642000	3	0
MGI:3642001	3	0
MGI:3642004	3	0
MGI:3642006	3	0
MGI:3642007	3	0
MGI:3642010	3	0
MGI:3642012	3	0
MGI:3642019	3	0
MGI:3642022	3	0
MGI:3642023	3	0
MGI:3642024	3	0
MGI:3642025	3	0
MGI:3642026	3	0
MGI:3642027	3	0
MGI:3642028	3	0
MGI:3642029	3	0
MGI:3642031	3	0
MGI:3642033	3	0
MGI:3642036	3	0
MGI:3642037	3	0
MGI:3642038	3	0
MGI:3642039	3	0
MGI:3642040	3	0
MGI:3642042	3	0
MGI:3642043	3	0
MGI:3642044	3	0
MGI:3642045	3	0
MGI:3642047	3	0
MGI:3642049	3	0
MGI:3642050	3	0
MGI:3642051	3	0
MGI:3642053	3	0
MGI:3642056	3	0
MGI:3642066	3	0
MGI:3642067	3	0
MGI:3642070	3	0
MGI:3642080	3	0
MGI:3642083	3	0
MGI:3642088	3	0
MGI:3642092	3	0
MGI:3642095	3	0
MGI:3642097	3	0
MGI:3642099	3	0
MGI:3642102	3	0
MGI:3642103	3	0
MGI:3642104	3	0
MGI:3642105	3	0
MGI:3642106	3	0
MGI:3642115	3	0
MGI:3642120	3	0
MGI:3642121	3	0
MGI:3642122	3	0
MGI:3642123	3	0
MGI:3642124	3	0
MGI:3642128	3	0
MGI:3642129	3	0
MGI:3642131	3	0
MGI:3642132	3	0
MGI:3642133	3	0
MGI:3642134	3	0
MGI:3642136	3	0
MGI:3642138	3	0
MGI:3642140	3	0
MGI:3642146	3	0
MGI:3642149	3	0
MGI:3642150	3	0
MGI:3642155	3	0
MGI:3642156	3	0
MGI:3642160	3	0
MGI:3642164	3	0
MGI:3642165	3	0
MGI:3642166	3	0
MGI:3642170	3	0
MGI:3642172	3	0
MGI:3642173	3	0
MGI:3642174	3	0
MGI:3642175	3	0
MGI:3642177	3	0
MGI:3642179	3	0
MGI:3642180	3	0
MGI:3642183	3	0
MGI:3642187	3	0
MGI:3642189	3	0
MGI:3642190	3	0
MGI:3642196	3	0
MGI:3642201	3	0
MGI:3642202	3	0
MGI:3642203	3	0
MGI:3642207	3	0
MGI:3642208	3	0
MGI:3642210	3	0
MGI:3642216	3	0
MGI:3642218	3	0
MGI:3642228	3	0
MGI:3642230	3	0
MGI:3642231	3	0
MGI:3642233	3	0
MGI:3642237	3	0
MGI:3642238	3	0
MGI:3642241	3	0
MGI:3642246	3	0
MGI:3642248	3	0
MGI:3642254	3	0
MGI:3642256	3	0
MGI:3642259	3	0
MGI:3642267	3	0
MGI:3642272	3	0
MGI:3642274	3	0
MGI:3642283	3	0
MGI:3642287	3	0
MGI:3642289	3	1
MGI:3642291	3	0
MGI:3642294	3	0
MGI:3642295	3	0
MGI:3642297	3	0
MGI:3642299	3	0
MGI:3642300	3	0
MGI:3642301	3	0
MGI:3642302	3	0
MGI:3642306	3	0
MGI:3642307	3	0
MGI:3642311	3	0
MGI:3642312	3	0
MGI:3642318	3	0
MGI:3642321	3	0
MGI:3642322	3	0
MGI:3642324	3	0
MGI:3642330	3	0
MGI:3642332	3	0
MGI:3642333	3	0
MGI:3642336	3	0
MGI:3642340	3	0
MGI:3642345	3	0
MGI:3642351	3	0
MGI:3642353	3	0
MGI:3642355	3	0
MGI:3642356	3	0
MGI:3642357	3	0
MGI:3642358	3	0
MGI:3642359	3	0
MGI:3642360	3	0
MGI:3642361	3	0
MGI:3642365	3	0
MGI:3642373	3	0
MGI:3642374	3	0
MGI:3642376	3	0
MGI:3642385	3	0
MGI:3642388	3	0
MGI:3642391	3	0
MGI:3642392	3	0
MGI:3642395	3	0
MGI:3642397	3	0
MGI:3642398	3	0
MGI:3642399	3	0
MGI:3642400	3	0
MGI:3642402	3	0
MGI:3642403	3	0
MGI:3642411	3	0
MGI:3642412	3	0
MGI:3642413	3	0
MGI:3642414	3	0
MGI:3642415	3	0
MGI:3642418	3	0
MGI:3642419	3	0
MGI:3642421	3	0
MGI:3642424	3	0
MGI:3642425	3	0
MGI:3642427	3	0
MGI:3642428	3	0
MGI:3642432	3	0
MGI:3642433	3	0
MGI:3642439	2	0
MGI:3642440	3	0
MGI:3642442	3	0
MGI:3642443	3	0
MGI:3642444	3	0
MGI:3642447	3	0
MGI:3642460	3	0
MGI:3642462	3	0
MGI:3642463	3	0
MGI:3642464	1	0
MGI:3642469	3	0
MGI:3642470	3	0
MGI:3642471	3	0
MGI:3642476	3	0
MGI:3642477	3	0
MGI:3642478	3	0
MGI:3642479	3	0
MGI:3642481	3	0
MGI:3642482	3	0
MGI:3642483	3	0
MGI:3642491	3	0
MGI:3642495	3	0
MGI:3642497	3	0
MGI:3642498	3	0
MGI:3642504	3	0
MGI:3642505	3	0
MGI:3642506	3	0
MGI:3642507	3	0
MGI:3642517	3	0
MGI:3642527	3	0
MGI:3642530	3	0
MGI:3642531	3	0
MGI:3642532	3	0
MGI:3642533	3	0
MGI:3642534	3	0
MGI:3642535	3	0
MGI:3642536	3	0
MGI:3642539	3	0
MGI:3642542	3	0
MGI:3642546	3	0
MGI:3642547	3	0
MGI:3642549	3	0
MGI:3642550	3	0
MGI:3642554	3	0
MGI:3642555	3	0
MGI:3642556	3	0
MGI:3642559	3	0
MGI:3642560	3	0
MGI:3642567	3	0
MGI:3642568	3	0
MGI:3642570	3	0
MGI:3642574	3	0
MGI:3642575	3	0
MGI:3642577	3	0
MGI:3642578	3	0
MGI:3642580	3	0
MGI:3642582	3	0
MGI:3642583	3	0
MGI:3642584	3	0
MGI:3642586	3	0
MGI:3642588	3	0
MGI:3642591	3	0
MGI:3642592	3	0
MGI:3642593	3	0
MGI:3642594	3	0
MGI:3642596	3	0
MGI:3642601	3	0
MGI:3642604	3	0
MGI:3642605	3	0
MGI:3642607	3	0
MGI:3642612	3	0
MGI:3642614	3	0
MGI:3642623	3	0
MGI:3642630	3	0
MGI:3642633	3	0
MGI:3642638	3	0
MGI:3642639	3	0
MGI:3642641	2	0
MGI:3642645	3	0
MGI:3642647	3	0
MGI:3642648	3	0
MGI:3642651	3	0
MGI:3642656	3	0
MGI:3642657	3	0
MGI:3642664	3	0
MGI:3642665	3	0
MGI:3642669	3	0
MGI:3642671	3	0
MGI:3642672	3	0
MGI:3642676	3	0
MGI:3642677	3	0
MGI:3642678	3	0
MGI:3642683	3	0
MGI:3642684	1	0
MGI:3642687	3	0
MGI:3642688	3	0
MGI:3642689	3	0
MGI:3642691	3	0
MGI:3642693	3	0
MGI:3642695	3	0
MGI:3642697	3	0
MGI:3642699	3	0
MGI:3642700	3	0
MGI:3642701	3	0
MGI:3642703	3	0
MGI:3642705	3	0
MGI:3642706	3	0
MGI:3642709	3	0
MGI:3642713	3	0
MGI:3642714	3	0
MGI:3642716	3	0
MGI:3642718	3	0
MGI:3642719	3	0
MGI:3642722	3	0
MGI:3642724	3	0
MGI:3642729	3	0
MGI:3642733	3	0
MGI:3642736	3	0
MGI:3642737	3	0
MGI:3642738	3	0
MGI:3642739	3	0
MGI:3642744	3	0
MGI:3642745	3	0
MGI:3642746	3	1
MGI:3642753	3	0
MGI:3642757	3	0
MGI:3642759	3	0
MGI:3642761	3	0
MGI:3642762	3	0
MGI:3642763	3	0
MGI:3642767	3	1
MGI:3642770	3	0
MGI:3642771	3	0
MGI:3642773	3	0
MGI:3642774	3	0
MGI:3642779	3	0
MGI:3642784	3	0
MGI:3642786	3	0
MGI:3642790	3	0
MGI:3642791	3	0
MGI:3642794	3	0
MGI:3642801	3	0
MGI:3642802	3	0
MGI:3642803	3	0
MGI:3642804	3	0
MGI:3642805	3	0
MGI:3642807	3	0
MGI:3642808	3	0
MGI:3642809	3	0
MGI:3642810	3	0
MGI:3642812	3	0
MGI:3642814	3	0
MGI:3642816	3	0
MGI:3642820	3	0
MGI:3642821	3	0
MGI:3642823	3	0
MGI:3642827	3	0
MGI:3642830	3	0
MGI:3642832	3	0
MGI:3642835	3	0
MGI:3642838	3	0
MGI:3642845	3	0
MGI:3642847	3	0
MGI:3642849	3	0
MGI:3642856	3	0
MGI:3642860	3	0
MGI:3642861	3	0
MGI:3642866	3	0
MGI:3642867	3	0
MGI:3642868	3	0
MGI:3642876	3	0
MGI:3642877	3	0
MGI:3642883	3	0
MGI:3642884	3	0
MGI:3642885	3	0
MGI:3642886	3	0
MGI:3642888	3	0
MGI:3642889	3	0
MGI:3642891	3	0
MGI:3642892	3	0
MGI:3642894	3	0
MGI:3642896	3	0
MGI:3642901	3	0
MGI:3642905	3	0
MGI:3642906	3	0
MGI:3642912	3	0
MGI:3642913	3	0
MGI:3642915	3	0
MGI:3642916	3	0
MGI:3642918	3	0
MGI:3642919	3	0
MGI:3642922	3	0
MGI:3642923	3	0
MGI:3642924	3	0
MGI:3642925	3	0
MGI:3642958	3	0
MGI:3642959	2	0
MGI:3642968	3	0
MGI:3642995	2	0
MGI:3642998	3	0
MGI:3643003	3	0
MGI:3643019	3	0
MGI:3643033	3	0
MGI:3643041	3	1
MGI:3643042	3	0
MGI:3643060	3	0
MGI:3643087	1	0
MGI:3643098	1	0
MGI:3643118	3	0
MGI:3643121	1	0
MGI:3643134	3	0
MGI:3643151	3	0
MGI:3643162	3	0
MGI:3643170	2	0
MGI:3643190	3	0
MGI:3643197	3	0
MGI:3643199	3	0
MGI:3643217	3	0
MGI:3643232	3	0
MGI:3643237	3	0
MGI:3643252	3	0
MGI:3643256	3	0
MGI:3643290	3	0
MGI:3643293	3	0
MGI:3643319	1	0
MGI:3643320	1	0
MGI:3643355	3	0
MGI:3643357	3	0
MGI:3643366	3	0
MGI:3643372	3	0
MGI:3643374	3	0
MGI:3643396	3	0
MGI:3643419	3	0
MGI:3643428	3	0
MGI:3643437	3	0
MGI:3643438	3	0
MGI:3643446	3	0
MGI:3643454	3	0
MGI:3643465	3	0
MGI:3643480	1	0
MGI:3643488	1	0
MGI:3643491	3	0
MGI:3643500	3	0
MGI:3643506	3	0
MGI:3643507	3	0
MGI:3643515	1	0
MGI:3643517	3	2
MGI:3643535	3	0
MGI:3643537	3	0
MGI:3643566	2	0
MGI:3643573	3	0
MGI:3643580	3	0
MGI:3643591	3	0
MGI:3643599	3	0
MGI:3643653	3	0
MGI:3643666	3	0
MGI:3643719	3	0
MGI:3643726	1	0
MGI:3643742	3	0
MGI:3643755	3	0
MGI:3643769	3	0
MGI:3643777	3	0
MGI:3643785	3	0
MGI:3643798	1	0
MGI:3643799	3	0
MGI:3643828	3	0
MGI:3643829	3	0
MGI:3643844	3	0
MGI:3643862	1	0
MGI:3643909	3	0
MGI:3643932	2	0
MGI:3643939	3	0
MGI:3643940	3	0
MGI:3643956	3	0
MGI:3643982	1	0
MGI:3643983	3	0
MGI:3644000	1	0
MGI:3644008	1	0
MGI:3644017	3	0
MGI:3644018	3	0
MGI:3644026	3	0
MGI:3644042	3	0
MGI:3644062	2	0
MGI:3644077	3	0
MGI:3644079	3	0
MGI:3644083	3	0
MGI:3644088	3	0
MGI:3644100	3	0
MGI:3644103	3	0
MGI:3644111	3	0
MGI:3644125	3	0
MGI:3644166	3	0
MGI:3644205	4	2
MGI:3644206	2	0
MGI:3644212	3	0
MGI:3644231	1	0
MGI:3644232	3	0
MGI:3644233	1	0
MGI:3644242	3	0
MGI:3644247	3	0
MGI:3644248	3	0
MGI:3644254	3	0
MGI:3644264	3	0
MGI:3644289	3	0
MGI:3644302	3	0
MGI:3644312	3	0
MGI:3644314	3	0
MGI:3644326	3	0
MGI:3644334	3	0
MGI:3644349	3	0
MGI:3644381	3	0
MGI:3644382	3	0
MGI:3644387	3	0
MGI:3644395	3	0
MGI:3644396	3	0
MGI:3644398	3	0
MGI:3644405	1	0
MGI:3644417	3	0
MGI:3644421	3	0
MGI:3644430	3	0
MGI:3644444	3	0
MGI:3644494	3	0
MGI:3644509	3	0
MGI:3644511	3	0
MGI:3644536	3	0
MGI:3644538	3	0
MGI:3644546	3	0
MGI:3644552	3	0
MGI:3644556	3	0
MGI:3644578	3	0
MGI:3644580	2	0
MGI:3644588	3	0
MGI:3644593	3	0
MGI:3644603	3	0
MGI:3644620	3	0
MGI:3644623	3	0
MGI:3644631	3	0
MGI:3644638	3	0
MGI:3644639	3	0
MGI:3644651	3	0
MGI:3644662	3	0
MGI:3644682	3	0
MGI:3644685	1	0
MGI:3644701	3	0
MGI:3644722	3	0
MGI:3644731	3	0
MGI:3644757	3	0
MGI:3644765	1	0
MGI:3644767	3	0
MGI:3644774	3	0
MGI:3644782	2	0
MGI:3644802	3	0
MGI:3644807	3	0
MGI:3644878	2	0
MGI:3644880	3	0
MGI:3644904	3	0
MGI:3644917	3	0
MGI:3644983	3	0
MGI:3644984	3	0
MGI:3645014	3	0
MGI:3645019	3	0
MGI:3645033	1	0
MGI:3645064	3	0
MGI:3645078	3	0
MGI:3645090	2	0
MGI:3645096	3	0
MGI:3645121	3	0
MGI:3645126	3	0
MGI:3645131	3	0
MGI:3645135	3	0
MGI:3645136	3	0
MGI:3645177	3	0
MGI:3645185	3	0
MGI:3645197	3	0
MGI:3645200	3	0
MGI:3645234	3	0
MGI:3645242	3	0
MGI:3645244	3	0
MGI:3645249	3	0
MGI:3645257	3	0
MGI:3645258	2	0
MGI:3645260	3	0
MGI:3645279	3	0
MGI:3645287	3	0
MGI:3645300	2	0
MGI:3645308	3	0
MGI:3645338	3	0
MGI:3645344	3	0
MGI:3645359	1	0
MGI:3645360	3	0
MGI:3645380	3	0
MGI:3645383	3	0
MGI:3645398	3	1
MGI:3645411	3	0
MGI:3645415	3	0
MGI:3645424	3	0
MGI:3645425	3	0
MGI:3645470	3	0
MGI:3645471	3	0
MGI:3645495	1	0
MGI:3645501	1	0
MGI:3645522	3	0
MGI:3645524	3	0
MGI:3645553	3	0
MGI:3645555	3	0
MGI:3645559	3	0
MGI:3645575	3	0
MGI:3645592	3	0
MGI:3645598	3	0
MGI:3645605	3	0
MGI:3645619	3	0
MGI:3645625	3	0
MGI:3645635	3	0
MGI:3645649	3	0
MGI:3645650	3	0
MGI:3645688	3	0
MGI:3645692	2	0
MGI:3645703	3	0
MGI:3645715	3	0
MGI:3645717	3	0
MGI:3645721	3	0
MGI:3645726	3	0
